key,group,numel,B_l2_delta,B_l2_ratio,B_mad,B_cos
transformer_blocks.5.attn2.add_k_proj.bias,transformer_blocks.5.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.5.attn2.add_k_proj.weight,transformer_blocks.5.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.5.attn2.add_q_proj.bias,transformer_blocks.5.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.5.attn2.add_q_proj.weight,transformer_blocks.5.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.5.attn2.add_v_proj.bias,transformer_blocks.5.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.5.attn2.add_v_proj.weight,transformer_blocks.5.attn2,2359296,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.5.attn2.norm_added_k.weight,transformer_blocks.5.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.5.attn2.norm_added_q.weight,transformer_blocks.5.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.5.attn2.norm_k.weight,transformer_blocks.5.attn2,64,2.0003480911254883,0.2085199356079101,0.2454449385404586,0.9987453818321228
transformer_blocks.5.attn2.norm_q.weight,transformer_blocks.5.attn2,64,2.1350297927856445,0.2161743640899658,0.2654496431350708,0.9995965361595154
transformer_blocks.5.attn2.to_add_out.bias,transformer_blocks.5.attn2,1536,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.5.attn2.to_add_out.weight,transformer_blocks.5.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.5.attn2.to_k.bias,transformer_blocks.5.attn2,1536,1.027229070663452,0.516294002532959,0.0190403945744037,0.8778095245361328
transformer_blocks.5.attn2.to_k.weight,transformer_blocks.5.attn2,2359296,40.50596618652344,0.5602090358734131,0.0207857508212327,0.8413939476013184
transformer_blocks.5.attn2.to_k_control.bias,transformer_blocks.5.attn2,1536,0.0,0.0,0.0,0.0
transformer_blocks.5.attn2.to_k_control.weight,transformer_blocks.5.attn2,2359296,0.0,0.0,0.0,0.0
transformer_blocks.5.attn2.to_out.0.bias,transformer_blocks.5.attn2,1536,0.5283774733543396,1.1027107238769531,0.0072996779344975,0.7551820874214172
transformer_blocks.5.attn2.to_out.0.weight,transformer_blocks.5.attn2,2359296,28.76290702819824,1.2034755945205688,0.014764204621315,0.5366238355636597
transformer_blocks.5.attn2.to_out_control.bias,transformer_blocks.5.attn2,1536,0.4913633465766907,0.6428471803665161,0.0071185519918799,0.7919934391975403
transformer_blocks.5.attn2.to_out_control.weight,transformer_blocks.5.attn2,2359296,32.236629486083984,0.7057616710662842,0.0163396634161472,0.7705500721931458
transformer_blocks.5.attn2.to_q.bias,transformer_blocks.5.attn2,1536,1.548274040222168,0.5598664879798889,0.0315873213112354,0.8650250434875488
transformer_blocks.5.attn2.to_q.weight,transformer_blocks.5.attn2,2359296,35.980613708496094,0.4716430306434631,0.0185263995081186,0.8837137818336487
transformer_blocks.5.attn2.to_q_control.bias,transformer_blocks.5.attn2,1536,0.9532942175865172,5.122382640838623,0.0184425842016935,0.6231366395950317
transformer_blocks.5.attn2.to_q_control.weight,transformer_blocks.5.attn2,2359296,33.556270599365234,1.0724585056304932,0.0172690507024526,0.6602450013160706
transformer_blocks.5.attn2.to_v.bias,transformer_blocks.5.attn2,1536,0.4298807382583618,0.5509909987449646,0.0085722366347908,0.8468946814537048
transformer_blocks.5.attn2.to_v.weight,transformer_blocks.5.attn2,2359296,31.439620971679688,0.4028647243976593,0.0161640550941228,0.9172417521476746
transformer_blocks.5.attn2.to_v_control.bias,transformer_blocks.5.attn2,1536,0.4069662094116211,1.4885715246200562,0.0081866616383194,0.6067925095558167
transformer_blocks.5.attn2.to_v_control.weight,transformer_blocks.5.attn2,2359296,26.92518615722656,0.6555615663528442,0.0138710122555494,0.7726286053657532
transformer_blocks.5.ff.control_conv.bias,transformer_blocks.5.ff,6144,1.9399138689041135,0.6747801303863525,0.0194945614784955,0.7406537532806396
transformer_blocks.5.ff.control_conv.weight,transformer_blocks.5.ff,55296,7.5752105712890625,0.6135409474372864,0.0253402609378099,0.8160604238510132
transformer_blocks.5.ff.net.0.proj.bias,transformer_blocks.5.ff,6144,0.8365131616592407,0.2485335618257522,0.008159052580595,0.9715759754180908
transformer_blocks.5.ff.net.0.proj.weight,transformer_blocks.5.ff,9437184,76.67320251464844,0.5177813768386841,0.0198175702244043,0.8669425249099731
transformer_blocks.5.ff.net.2.bias,transformer_blocks.5.ff,1536,0.3583264052867889,0.3326382637023926,0.0063387965783476,0.9468087553977966
transformer_blocks.5.ff.net.2.weight,transformer_blocks.5.ff,9437184,78.07833862304688,0.5482978820800781,0.0202007126063108,0.8529648780822754
transformer_blocks.5.ff_context.net.0.proj.bias,transformer_blocks.5.ff_context,6144,1.054877758026123,0.3930296301841736,0.0114857759326696,0.9208122491836548
transformer_blocks.5.ff_context.net.0.proj.weight,transformer_blocks.5.ff_context,9437184,62.41624069213867,0.3992562294006347,0.0158307757228612,0.9169177412986756
transformer_blocks.5.ff_context.net.2.bias,transformer_blocks.5.ff_context,1536,0.3952248990535736,0.1911165118217468,0.0074839363805949,0.9815940856933594
transformer_blocks.5.ff_context.net.2.weight,transformer_blocks.5.ff_context,9437184,59.26079177856445,0.3729284703731537,0.0149260396137833,0.928050458431244
transformer_blocks.5.norm1.linear.bias,transformer_blocks.5.norm1,13824,1.274608850479126,0.4024872183799743,0.0071304040029644,0.9387916326522828
transformer_blocks.5.norm1.linear.weight,transformer_blocks.5.norm1,21233664,30.09744453430176,0.5818793773651123,0.0032701804302632,0.8337917327880859
transformer_blocks.5.norm1_context.linear.bias,transformer_blocks.5.norm1_context,9216,1.8282320499420168,0.3866840302944183,0.0134061239659786,0.9259674549102784
transformer_blocks.5.norm1_context.linear.weight,transformer_blocks.5.norm1_context,14155776,20.257343292236328,0.3200267851352691,0.0028134372550994,0.95151287317276
transformer_blocks.6.attn.add_k_proj.bias,transformer_blocks.6.attn,1536,0.8690658807754517,0.409842312335968,0.0174725577235221,0.928645133972168
transformer_blocks.6.attn.add_k_proj.weight,transformer_blocks.6.attn,2359296,36.9210205078125,0.4825738072395324,0.0190811343491077,0.8793229460716248
transformer_blocks.6.attn.add_q_proj.bias,transformer_blocks.6.attn,1536,0.8510835766792297,0.3293702006340027,0.017492963001132,0.948078989982605
transformer_blocks.6.attn.add_q_proj.weight,transformer_blocks.6.attn,2359296,37.50593948364258,0.5250455737113953,0.0194302145391702,0.8594644665718079
transformer_blocks.6.attn.add_v_proj.bias,transformer_blocks.6.attn,1536,0.5039269924163818,0.3146184682846069,0.0101138977333903,0.9505627751350404
transformer_blocks.6.attn.add_v_proj.weight,transformer_blocks.6.attn,2359296,34.894500732421875,0.4551129341125488,0.0180146768689155,0.8915870785713196
transformer_blocks.6.attn.norm_added_k.weight,transformer_blocks.6.attn,64,0.7146746516227722,0.0849932059645652,0.0850729048252105,0.9995952844619752
transformer_blocks.6.attn.norm_added_q.weight,transformer_blocks.6.attn,64,0.7965843081474304,0.0930907428264617,0.0928609445691108,0.9992371797561646
transformer_blocks.6.attn.norm_k.weight,transformer_blocks.6.attn,64,0.8156436681747437,0.0803566426038742,0.0798359662294387,0.9968289136886596
transformer_blocks.6.attn.norm_q.weight,transformer_blocks.6.attn,64,0.9472692608833312,0.0895477011799812,0.0973431691527366,0.9981928467750548
transformer_blocks.6.attn.to_add_out.bias,transformer_blocks.6.attn,1536,0.3461977839469909,0.1451369076967239,0.0064246794208884,0.9897139072418212
transformer_blocks.6.attn.to_add_out.weight,transformer_blocks.6.attn,2359296,37.15003204345703,0.4591657221317291,0.0192584786564111,0.8913614749908447
transformer_blocks.6.attn.to_k.bias,transformer_blocks.6.attn,1536,1.4634284973144531,0.7005718946456909,0.0278022941201925,0.7688169479370117
transformer_blocks.6.attn.to_k.weight,transformer_blocks.6.attn,2359296,38.939552307128906,0.5408726930618286,0.0201366879045963,0.8558823466300964
transformer_blocks.6.attn.to_k_control.bias,transformer_blocks.6.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.6.attn.to_k_control.weight,transformer_blocks.6.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.6.attn.to_out.0.bias,transformer_blocks.6.attn,1536,0.4492590725421905,0.3135590553283691,0.0076257232576608,0.972471296787262
transformer_blocks.6.attn.to_out.0.weight,transformer_blocks.6.attn,2359296,34.04286575317383,0.4698450267314911,0.0175922233611345,0.8885676264762878
transformer_blocks.6.attn.to_out_control.bias,transformer_blocks.6.attn,1536,0.5623998045921326,0.8111244440078735,0.0090535944327712,0.7296181321144104
transformer_blocks.6.attn.to_out_control.weight,transformer_blocks.6.attn,2359296,37.27116394042969,0.8663249015808105,0.0192097350955009,0.7115576267242432
transformer_blocks.6.attn.to_q.bias,transformer_blocks.6.attn,1536,0.9476465582847596,0.2784585356712341,0.0183851346373558,0.9604613184928894
transformer_blocks.6.attn.to_q.weight,transformer_blocks.6.attn,2359296,38.52866744995117,0.5128138065338135,0.0199500918388366,0.8681008815765381
transformer_blocks.6.attn.to_q_control.bias,transformer_blocks.6.attn,1536,0.9377113580703736,3.123568296432495,0.0183934867382049,0.6287116408348083
transformer_blocks.6.attn.to_q_control.weight,transformer_blocks.6.attn,2359296,36.40182876586914,1.1278477907180786,0.0188454091548919,0.6376014947891235
transformer_blocks.6.attn.to_v.bias,transformer_blocks.6.attn,1536,0.41045081615448,0.5143000483512878,0.0082355886697769,0.8579102754592896
transformer_blocks.6.attn.to_v.weight,transformer_blocks.6.attn,2359296,33.688602447509766,0.4395317733287811,0.0173717346042394,0.9006226062774658
transformer_blocks.6.attn.to_v_control.bias,transformer_blocks.6.attn,1536,0.3363565802574157,0.715018630027771,0.0067616403102874,0.8020849227905273
transformer_blocks.6.attn.to_v_control.weight,transformer_blocks.6.attn,2359296,28.65130424499512,1.0102516412734983,0.0148480171337723,0.603204071521759
transformer_blocks.6.attn2.add_k_proj.bias,transformer_blocks.6.attn2,1536,0.0,0.0,0.0,1.0
transformer_blocks.6.attn2.add_k_proj.weight,transformer_blocks.6.attn2,2359296,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.6.attn2.add_q_proj.bias,transformer_blocks.6.attn2,1536,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.6.attn2.add_q_proj.weight,transformer_blocks.6.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.6.attn2.add_v_proj.bias,transformer_blocks.6.attn2,1536,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.6.attn2.add_v_proj.weight,transformer_blocks.6.attn2,2359296,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.6.attn2.norm_added_k.weight,transformer_blocks.6.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.6.attn2.norm_added_q.weight,transformer_blocks.6.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.6.attn2.norm_k.weight,transformer_blocks.6.attn2,64,1.8209013938903809,0.1884038001298904,0.2214461266994476,0.9985557198524476
transformer_blocks.6.attn2.norm_q.weight,transformer_blocks.6.attn2,64,1.8323068618774412,0.1832340955734253,0.2274816334247589,0.9996644258499146
transformer_blocks.6.attn2.to_add_out.bias,transformer_blocks.6.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.6.attn2.to_add_out.weight,transformer_blocks.6.attn2,2359296,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.6.attn2.to_k.bias,transformer_blocks.6.attn2,1536,1.036847472190857,0.5000953078269958,0.0204878598451614,0.8689996004104614
transformer_blocks.6.attn2.to_k.weight,transformer_blocks.6.attn2,2359296,37.61029815673828,0.5231163501739502,0.0192856453359127,0.8590927124023438
transformer_blocks.6.attn2.to_k_control.bias,transformer_blocks.6.attn2,1536,0.0,0.0,0.0,0.0
transformer_blocks.6.attn2.to_k_control.weight,transformer_blocks.6.attn2,2359296,0.0,0.0,0.0,0.0
transformer_blocks.6.attn2.to_out.0.bias,transformer_blocks.6.attn2,1536,0.4343692064285278,0.9029695391654968,0.0048823761753737,0.8107479810714722
transformer_blocks.6.attn2.to_out.0.weight,transformer_blocks.6.attn2,2359296,25.860994338989254,1.065494418144226,0.0131797175854444,0.594230592250824
transformer_blocks.6.attn2.to_out_control.bias,transformer_blocks.6.attn2,1536,0.4714482724666595,0.6421598792076111,0.0061152856796979,0.7913637161254883
transformer_blocks.6.attn2.to_out_control.weight,transformer_blocks.6.attn2,2359296,27.891775131225582,0.6117135882377625,0.014067742973566,0.8094977736473083
transformer_blocks.6.attn2.to_q.bias,transformer_blocks.6.attn2,1536,1.348549246788025,0.3941289186477661,0.0275562107563018,0.919765293598175
transformer_blocks.6.attn2.to_q.weight,transformer_blocks.6.attn2,2359296,32.82221221923828,0.4375414252281189,0.0167893767356872,0.8992951512336731
transformer_blocks.6.attn2.to_q_control.bias,transformer_blocks.6.attn2,1536,0.9459578394889832,5.131871700286865,0.0179513320326805,0.5285583734512329
transformer_blocks.6.attn2.to_q_control.weight,transformer_blocks.6.attn2,2359296,30.73025894165039,0.9771835803985596,0.0157583896070718,0.6800852417945862
transformer_blocks.6.attn2.to_v.bias,transformer_blocks.6.attn2,1536,0.450552374124527,0.5694572329521179,0.0090761249884963,0.8230167031288147
transformer_blocks.6.attn2.to_v.weight,transformer_blocks.6.attn2,2359296,31.45772361755371,0.4101862907409668,0.0161483380943536,0.9133934378623962
transformer_blocks.6.attn2.to_v_control.bias,transformer_blocks.6.attn2,1536,0.655958354473114,2.5743982791900635,0.0131320022046566,0.4121470749378204
transformer_blocks.6.attn2.to_v_control.weight,transformer_blocks.6.attn2,2359296,24.031801223754883,0.6240737438201904,0.0123836584389209,0.7931697964668274
transformer_blocks.6.ff.control_conv.bias,transformer_blocks.6.ff,6144,1.894237756729126,0.6671170592308044,0.0190714802592992,0.7485156059265137
transformer_blocks.6.ff.control_conv.weight,transformer_blocks.6.ff,55296,7.51527214050293,0.5714527368545532,0.0251698102802038,0.8389452695846558
transformer_blocks.6.ff.net.0.proj.bias,transformer_blocks.6.ff,6144,0.8179736733436584,0.2492796629667282,0.0080882720649242,0.9706109762191772
transformer_blocks.6.ff.net.0.proj.weight,transformer_blocks.6.ff,9437184,77.1651840209961,0.5229858756065369,0.0199467185884714,0.864587128162384
transformer_blocks.6.ff.net.2.bias,transformer_blocks.6.ff,1536,0.3760571181774139,0.3270961046218872,0.0069459788501262,0.945763885974884
transformer_blocks.6.ff.net.2.weight,transformer_blocks.6.ff,9437184,77.97154998779297,0.5489529371261597,0.0201694965362548,0.8531696200370789
transformer_blocks.6.ff_context.net.0.proj.bias,transformer_blocks.6.ff_context,6144,1.2272560596466064,0.3779363632202148,0.013551203534007,0.9342781901359558
transformer_blocks.6.ff_context.net.0.proj.weight,transformer_blocks.6.ff_context,9437184,66.37763977050781,0.4296777844429016,0.0169851873070001,0.9038752913475036
transformer_blocks.6.ff_context.net.2.bias,transformer_blocks.6.ff_context,1536,0.3863358497619629,0.2057531028985977,0.0073792128823697,0.9788872003555298
transformer_blocks.6.ff_context.net.2.weight,transformer_blocks.6.ff_context,9437184,63.31932067871094,0.4017446637153625,0.0160906817764043,0.915797233581543
transformer_blocks.6.norm1.linear.bias,transformer_blocks.6.norm1,13824,1.2699435949325562,0.4053330719470978,0.0070968139916658,0.9384146928787231
transformer_blocks.6.norm1.linear.weight,transformer_blocks.6.norm1,21233664,29.512414932250977,0.599553108215332,0.0031469259411096,0.8259518146514893
transformer_blocks.6.norm1_context.linear.bias,transformer_blocks.6.norm1_context,9216,2.0795085430145264,0.3419842720031738,0.0148079926148056,0.9480081796646118
transformer_blocks.6.norm1_context.linear.weight,transformer_blocks.6.norm1_context,14155776,20.38591957092285,0.337380051612854,0.0026856225449591,0.944425404071808
transformer_blocks.7.attn.add_k_proj.bias,transformer_blocks.7.attn,1536,1.0350157022476196,0.4113815128803253,0.0204814597964286,0.9240642189979552
transformer_blocks.7.attn.add_k_proj.weight,transformer_blocks.7.attn,2359296,37.8619499206543,0.475858211517334,0.0195851400494575,0.8823297619819641
transformer_blocks.7.attn.add_q_proj.bias,transformer_blocks.7.attn,1536,0.8856877684593201,0.3540316820144653,0.017950739711523,0.9402735233306884
transformer_blocks.7.attn.add_q_proj.weight,transformer_blocks.7.attn,2359296,37.28889465332031,0.55108243227005,0.0193158481270074,0.8477611541748047
transformer_blocks.7.attn.add_v_proj.bias,transformer_blocks.7.attn,1536,0.4293910562992096,0.3430413603782654,0.0086899353191256,0.9420246481895448
transformer_blocks.7.attn.add_v_proj.weight,transformer_blocks.7.attn,2359296,35.320701599121094,0.4688260555267334,0.018229791894555,0.8854712843894958
transformer_blocks.7.attn.norm_added_k.weight,transformer_blocks.7.attn,64,0.4773423671722412,0.0527920201420784,0.0555079579353332,0.9997863173484802
transformer_blocks.7.attn.norm_added_q.weight,transformer_blocks.7.attn,64,0.958870768547058,0.1099558919668197,0.1100847572088241,0.998773753643036
transformer_blocks.7.attn.norm_k.weight,transformer_blocks.7.attn,64,1.092282772064209,0.099540039896965,0.1171326041221618,0.9950886368751526
transformer_blocks.7.attn.norm_q.weight,transformer_blocks.7.attn,64,1.257487654685974,0.1107767149806022,0.1339700073003769,0.997116208076477
transformer_blocks.7.attn.to_add_out.bias,transformer_blocks.7.attn,1536,0.3441453278064728,0.1958125382661819,0.0064032739028334,0.981131911277771
transformer_blocks.7.attn.to_add_out.weight,transformer_blocks.7.attn,2359296,37.20395660400391,0.453326940536499,0.0192504003643989,0.8939822316169739
transformer_blocks.7.attn.to_k.bias,transformer_blocks.7.attn,1536,1.5876673460006714,0.6273893117904663,0.0301792528480291,0.8121860027313232
transformer_blocks.7.attn.to_k.weight,transformer_blocks.7.attn,2359296,39.09400177001953,0.5652427673339844,0.020204646512866,0.8458310961723328
transformer_blocks.7.attn.to_k_control.bias,transformer_blocks.7.attn,1536,0.0,0.0,0.0,0.0
transformer_blocks.7.attn.to_k_control.weight,transformer_blocks.7.attn,2359296,0.0,0.0,0.0,0.0
transformer_blocks.7.attn.to_out.0.bias,transformer_blocks.7.attn,1536,0.4141841828823089,0.2459910660982132,0.0069980989210307,0.981952428817749
transformer_blocks.7.attn.to_out.0.weight,transformer_blocks.7.attn,2359296,33.615909576416016,0.4598230421543121,0.0173562411218881,0.893217921257019
transformer_blocks.7.attn.to_out_control.bias,transformer_blocks.7.attn,1536,0.5993899703025818,0.9105736017227172,0.010019932873547,0.6896178126335144
transformer_blocks.7.attn.to_out_control.weight,transformer_blocks.7.attn,2359296,37.85258865356445,0.9077003598213196,0.0195482335984706,0.697327733039856
transformer_blocks.7.attn.to_q.bias,transformer_blocks.7.attn,1536,0.911906599998474,0.2958343923091888,0.0178852826356887,0.9552966952323914
transformer_blocks.7.attn.to_q.weight,transformer_blocks.7.attn,2359296,38.91884994506836,0.5019116997718811,0.0201435163617134,0.872840940952301
transformer_blocks.7.attn.to_q_control.bias,transformer_blocks.7.attn,1536,0.9304627180099488,3.4853436946868896,0.0184127539396286,0.6384807229042053
transformer_blocks.7.attn.to_q_control.weight,transformer_blocks.7.attn,2359296,37.24643707275391,1.1523995399475098,0.0192926321178674,0.6257451772689819
transformer_blocks.7.attn.to_v.bias,transformer_blocks.7.attn,1536,0.3571450114250183,0.5012058019638062,0.0070562995970249,0.8653477430343628
transformer_blocks.7.attn.to_v.weight,transformer_blocks.7.attn,2359296,34.389400482177734,0.430743545293808,0.0177030134946107,0.9043376445770264
transformer_blocks.7.attn.to_v_control.bias,transformer_blocks.7.attn,1536,0.3271725475788116,0.7583641409873962,0.0065149189904332,0.7928920388221741
transformer_blocks.7.attn.to_v_control.weight,transformer_blocks.7.attn,2359296,29.35386276245117,1.040253758430481,0.0151958800852298,0.6057804822921753
transformer_blocks.7.attn2.add_k_proj.bias,transformer_blocks.7.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.7.attn2.add_k_proj.weight,transformer_blocks.7.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.7.attn2.add_q_proj.bias,transformer_blocks.7.attn2,1536,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.7.attn2.add_q_proj.weight,transformer_blocks.7.attn2,2359296,0.0,0.0,0.0,0.9999999403953552
transformer_blocks.7.attn2.add_v_proj.bias,transformer_blocks.7.attn2,1536,0.0,0.0,0.0,1.0000001192092896
transformer_blocks.7.attn2.add_v_proj.weight,transformer_blocks.7.attn2,2359296,0.0,0.0,0.0,1.0
transformer_blocks.7.attn2.norm_added_k.weight,transformer_blocks.7.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.7.attn2.norm_added_q.weight,transformer_blocks.7.attn2,64,0.0,0.0,0.0,1.0
transformer_blocks.7.attn2.norm_k.weight,transformer_blocks.7.attn2,64,1.5315721035003662,0.1462335437536239,0.1873227953910827,0.9993621110916138
transformer_blocks.7.attn2.norm_q.weight,transformer_blocks.7.attn2,64,1.3805948495864868,0.1287913173437118,0.1708366572856903,0.9997801184654236
transformer_blocks.7.attn2.to_add_out.bias,transformer_blocks.7.attn2,1536,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.7.attn2.to_add_out.weight,transformer_blocks.7.attn2,2359296,0.0,0.0,0.0,0.9999998807907104
transformer_blocks.7.attn2.to_k.bias,transformer_blocks.7.attn2,1536,1.0155446529388428,0.4060515761375427,0.0203440263867378,0.9139400124549866
transformer_blocks.7.attn2.to_k.weight,transformer_blocks.7.attn2,2359296,41.48180770874024,0.6006079316139221,0.0214579943567514,0.8218298554420471
transformer_blocks.7.attn2.to_k_control.bias,transformer_blocks.7.attn2,1536,0.0,0.0,0.0,0.0
transformer_blocks.7.attn2.to_k_control.weight,transformer_blocks.7.attn2,2359296,0.0,0.0,0.0,0.0
transformer_blocks.7.attn2.to_out.0.bias,transformer_blocks.7.attn2,1536,0.5021362900733948,0.9022546410560608,0.0068301754072308,0.765508234500885
transformer_blocks.7.attn2.to_out.0.weight,transformer_blocks.7.attn2,2359296,30.88479804992676,1.2523287534713743,0.0158170089125633,0.51781165599823
transformer_blocks.7.attn2.to_out_control.bias,transformer_blocks.7.attn2,1536,0.4906021058559418,0.7091326117515564,0.0077076209709048,0.7612271308898926
transformer_blocks.7.attn2.to_out_control.weight,transformer_blocks.7.attn2,2359296,33.30867385864258,0.7292830944061279,0.0168673992156982,0.762412965297699
transformer_blocks.7.attn2.to_q.bias,transformer_blocks.7.attn2,1536,1.492059350013733,0.4809725284576416,0.0312911607325077,0.8767876625061035
transformer_blocks.7.attn2.to_q.weight,transformer_blocks.7.attn2,2359296,38.9691276550293,0.5030699968338013,0.0200963150709867,0.8673176169395447
transformer_blocks.7.attn2.to_q_control.bias,transformer_blocks.7.attn2,1536,0.9284788966178894,4.048079490661621,0.0183855816721916,0.7175543308258057
transformer_blocks.7.attn2.to_q_control.weight,transformer_blocks.7.attn2,2359296,33.92746353149414,1.0445420742034912,0.0175035875290632,0.6600422859191895
transformer_blocks.7.attn2.to_v.bias,transformer_blocks.7.attn2,1536,0.2806130349636078,0.3889450132846832,0.0056476341560482,0.9212639927864076
transformer_blocks.7.attn2.to_v.weight,transformer_blocks.7.attn2,2359296,34.16244125366211,0.4272028803825378,0.0175832621753215,0.9043219089508056
transformer_blocks.7.attn2.to_v_control.bias,transformer_blocks.7.attn2,1536,0.5326606631278992,1.58520770072937,0.0107010584324598,0.5559024214744568
transformer_blocks.7.attn2.to_v_control.weight,transformer_blocks.7.attn2,2359296,26.468381881713867,0.6641842126846313,0.0136278122663497,0.7899555563926697
transformer_blocks.7.ff.control_conv.bias,transformer_blocks.7.ff,6144,1.6187212467193604,0.6010189652442932,0.0161738581955432,0.7993037700653076
transformer_blocks.7.ff.control_conv.weight,transformer_blocks.7.ff,55296,7.1152777671813965,0.6042567491531372,0.0237777736037969,0.8229403495788574
transformer_blocks.7.ff.net.0.proj.bias,transformer_blocks.7.ff,6144,0.8529183864593506,0.2638451159000397,0.0083093615248799,0.9651053547859192
transformer_blocks.7.ff.net.0.proj.weight,transformer_blocks.7.ff,9437184,77.29740142822266,0.5250498652458191,0.0199862495064735,0.8635239005088806
transformer_blocks.7.ff.net.2.bias,transformer_blocks.7.ff,1536,0.3610002100467682,0.3334331214427948,0.0065173609182238,0.9432169795036316
transformer_blocks.7.ff.net.2.weight,transformer_blocks.7.ff,9437184,78.71194458007812,0.5512827038764954,0.0203630328178405,0.8519173860549927
transformer_blocks.7.ff_context.net.0.proj.bias,transformer_blocks.7.ff_context,6144,1.3190569877624512,0.3895683288574219,0.0146726248785853,0.9360939264297484
transformer_blocks.7.ff_context.net.0.proj.weight,transformer_blocks.7.ff_context,9437184,66.89134216308594,0.4366540610790252,0.0170839428901672,0.9008687138557434
transformer_blocks.7.ff_context.net.2.bias,transformer_blocks.7.ff_context,1536,0.4039253294467926,0.2252487242221832,0.0074136117473244,0.9745885133743286
transformer_blocks.7.ff_context.net.2.weight,transformer_blocks.7.ff_context,9437184,65.52096557617188,0.4127810001373291,0.0166379157453775,0.9110212922096252
transformer_blocks.7.norm1.linear.bias,transformer_blocks.7.norm1,13824,1.216803789138794,0.3615433871746063,0.0070710377767682,0.9458396434783936
transformer_blocks.7.norm1.linear.weight,transformer_blocks.7.norm1,21233664,29.695877075195312,0.6277079582214355,0.0031997337937355,0.8140657544136047
transformer_blocks.7.norm1_context.linear.bias,transformer_blocks.7.norm1_context,9216,2.43005633354187,0.2794658541679382,0.0167032089084386,0.976668655872345
transformer_blocks.7.norm1_context.linear.weight,transformer_blocks.7.norm1_context,14155776,19.967323303222656,0.3387649059295654,0.0024972972460091,0.9445031881332396
transformer_blocks.8.attn.add_k_proj.bias,transformer_blocks.8.attn,1536,1.0588293075561523,0.4679007232189178,0.0213780663907527,0.9100219011306764
transformer_blocks.8.attn.add_k_proj.weight,transformer_blocks.8.attn,2359296,38.45825958251953,0.5002887845039368,0.0199012048542499,0.8707549571990967
transformer_blocks.8.attn.add_q_proj.bias,transformer_blocks.8.attn,1536,0.846433699131012,0.3317464292049408,0.0168634317815303,0.9477687478065492
transformer_blocks.8.attn.add_q_proj.weight,transformer_blocks.8.attn,2359296,37.893516540527344,0.5399259924888611,0.0196380708366632,0.8535382151603699
transformer_blocks.8.attn.add_v_proj.bias,transformer_blocks.8.attn,1536,0.441446989774704,0.3507719039916992,0.0089547000825405,0.9399300813674928
transformer_blocks.8.attn.add_v_proj.weight,transformer_blocks.8.attn,2359296,36.228965759277344,0.4772209823131561,0.0187186654657125,0.8810921311378479
transformer_blocks.8.attn.norm_added_k.weight,transformer_blocks.8.attn,64,0.6304935216903687,0.0702542439103126,0.0749069079756736,0.9997188448905944
transformer_blocks.8.attn.norm_added_q.weight,transformer_blocks.8.attn,64,0.8744289875030518,0.0944271013140678,0.0983607172966003,0.9988991618156432
transformer_blocks.8.attn.norm_k.weight,transformer_blocks.8.attn,64,0.9623529314994812,0.0883939713239669,0.0934722274541854,0.9961007833480836
transformer_blocks.8.attn.norm_q.weight,transformer_blocks.8.attn,64,0.9902798533439636,0.0894194543361663,0.1067626178264617,0.9977964758872986
transformer_blocks.8.attn.to_add_out.bias,transformer_blocks.8.attn,1536,0.3567586839199066,0.1852167546749115,0.0063404529355466,0.9834105372428894
transformer_blocks.8.attn.to_add_out.weight,transformer_blocks.8.attn,2359296,37.42710876464844,0.4481795728206634,0.0193664859980344,0.8964754343032837
transformer_blocks.8.attn.to_k.bias,transformer_blocks.8.attn,1536,1.6902717351913452,0.7213101387023926,0.0313924811780452,0.7647873163223267
transformer_blocks.8.attn.to_k.weight,transformer_blocks.8.attn,2359296,38.7100715637207,0.5627126097679138,0.0200038757175207,0.847396194934845
transformer_blocks.8.attn.to_k_control.bias,transformer_blocks.8.attn,1536,0.0,0.0,0.0,0.0
